FileName,nobs_pitch,mean_pitch,skew_pitch,kurtosis_pitch,median_pitch,mode_pitch,std_pitch,low_pitch,peak_pitch,q25_pitch,q75_pitch,iqr_pitch,Gender,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20
common_voice_pt_20442568.wav,479,52.78903529856495,0.4686079762642271,-1.7359313046005518,0.0,0.0,65.96028431223408,0.0,188.56973757768708,0.0,130.38134038835392,130.38134038835392,1,-416.16632,89.70505,7.5998545,44.74907,-21.259386,3.847195,-14.760845,-2.4429011,4.592885,-5.749715,-12.049444,-2.9263074,-0.6245471,-6.550741,8.514918,-9.51502,1.4605464,-3.6209013,-5.4696865,6.577881
common_voice_pt_19435878.wav,419,56.25187617678845,0.2808908316252316,-1.7322734822479635,0.0,0.0,62.04745395076086,0.0,176.69420019580824,0.0,117.15897295861942,117.15897295861942,1,-324.7753,86.343994,-28.39066,38.44234,-9.321298,5.711223,-3.1062105,-8.3037,-9.220121,-7.0279274,-10.342287,-8.964629,-2.2448876,-12.113057,1.0667666,-6.643748,-4.363352,0.39876997,-3.1675892,-1.8208172
common_voice_pt_19441385.wav,282,24.834381809425118,1.67094511656093,0.9469670103648498,0.0,0.0,51.76125045671316,0.0,162.34754428189487,0.0,0.0,0.0,1,-436.53552,41.64392,-24.187376,12.961261,-9.655086,3.8539836,-10.82874,-8.277469,-4.0501637,-0.73435676,-1.9433253,-2.8053923,3.046849,-7.049235,5.6667433,-2.5743835,-4.145085,2.7637994,-2.9844944,-0.57402533
common_voice_pt_20093321.wav,505,72.87997280199889,-0.2811406543638051,-1.8843694325297955,117.48415861070116,0.0,62.78300870621264,0.0,151.36303702069927,0.0,128.73640346680403,128.73640346680403,1,-397.78436,101.00438,11.644513,40.17665,-12.502918,27.566376,4.252557,13.141169,-16.514124,-6.517707,-5.062776,-12.737982,1.9389553,-3.9618745,2.1184075,-6.0294633,2.5040596,-4.0897803,-14.408001,-1.567271
common_voice_pt_19455414.wav,649,61.19816613987224,0.8309514731159522,-0.9562455712750282,0.0,0.0,84.56606618741125,0.0,260.49617160192923,0.0,141.6962535259489,141.6962535259489,1,-335.53894,93.674706,9.711966,13.841587,16.892456,3.6800692,-3.969446,10.193365,-6.485723,-4.282353,0.5422812,-1.6297165,-2.3923733,5.9726973,-5.282253,0.8170609,3.2697387,1.5303625,-5.2600546,0.039441887
common_voice_pt_20647384.wav,599,69.35926514445732,1.0454768375518175,0.9163430673685284,0.0,0.0,89.97685994302394,0.0,475.3041766117366,0.0,167.5973874626709,167.5973874626709,0,-373.21313,74.03009,16.210798,35.725872,-29.33086,3.2993202,-9.361252,-1.6236302,-7.196152,-5.004905,-10.864314,-11.104884,0.39580303,-2.0761425,5.0350986,-4.269518,7.3212223,1.7096909,-2.6914961,-6.17643
common_voice_pt_19749132.wav,460,45.50309889201803,0.6470300501975498,-1.512480775420875,0.0,0.0,61.46871857390488,0.0,168.89160217328433,0.0,120.81490135239272,120.81490135239272,1,-277.30603,61.987965,41.37122,32.905136,5.7121067,21.30706,-11.228907,-10.834882,-6.0256104,3.6071029,-10.914072,9.37031,-14.497058,0.9392736,5.071465,-0.42727783,-6.6542583,7.5319386,-8.460823,1.8772484
common_voice_pt_22400811.wav,364,37.93842848552752,0.7055354970679999,-1.4400306688678346,0.0,0.0,52.85205228957664,0.0,135.67377276547407,0.0,104.02177869346862,104.02177869346862,1,-325.89914,88.39073,8.812838,5.389542,-10.3637705,-4.958264,-11.787675,3.8146389,-13.082636,-4.236655,-4.680476,-5.79077,-1.7745142,0.37150863,-8.724983,1.9124393,-2.8320024,-1.5044826,-0.61962533,-4.322664
common_voice_pt_20673634.wav,297,55.04416719179717,0.4831212866872716,-1.6327827788469875,0.0,0.0,67.85266518140037,0.0,210.9037564347538,0.0,132.02833751740002,132.02833751740002,1,-357.73016,62.782146,4.934111,46.513603,-32.883556,8.024582,-21.627764,4.739054,-0.7104248,-13.646964,-2.7641535,-11.301352,3.5916922,-10.004106,7.8622894,1.2407684,-6.497953,-2.005731,-8.164803,1.1248386
common_voice_pt_20347022.wav,445,102.62184401449844,2.178461216083651,5.547187414016522,118.3607867251658,0.0,117.59603447169756,0.0,510.5089643320885,0.0,129.64927123047735,129.64927123047735,1,-283.12906,115.61442,10.482043,40.255413,-27.14061,0.6743241,-7.6861773,5.462117,-1.0131757,-4.6609774,-8.691651,-0.8058285,7.649473,-10.042199,2.4781573,-4.417186,-3.5242553,-4.629914,-4.094317,2.1075115
common_voice_pt_19531166.wav,467,36.52835154246647,0.97474481898066,-0.9556680999971628,0.0,0.0,57.28645109112684,0.0,157.66353039537069,0.0,105.01270837458516,105.01270837458516,1,-414.235,70.01632,-16.984943,21.241856,-14.011726,3.6385229,-3.4170487,-12.185117,-9.381845,-2.906788,-7.2928243,-3.8179173,-1.4764215,-8.626751,5.05784,-6.024199,-4.747114,1.2589561,-2.310254,-3.1378615
common_voice_pt_20591643.wav,709,57.14051871456165,1.428694216232624,4.614966547462681,0.0,0.0,72.82610339789055,0.0,497.3942797130885,0.0,121.7916796949926,121.7916796949926,1,-308.84375,114.52142,6.054471,7.0853133,8.464545,0.5104595,-5.6838923,14.095331,-8.364884,-9.502619,6.758545,-1.7451395,-6.0721498,3.9667718,-2.2093792,2.1632392,-2.8903732,2.9227526,-4.339983,3.4146209
common_voice_pt_20534214.wav,558,36.15654956023933,1.2146273122799065,-0.0690286514142601,0.0,0.0,59.42848542292215,0.0,213.1965380979318,0.0,95.054317446121,95.054317446121,1,-342.64056,103.134895,6.8547964,6.7237096,4.431299,2.0437639,2.358384,12.709894,-6.501392,-6.037822,6.2830133,3.059428,-4.593764,5.2417316,-1.2569863,2.5656354,-0.876099,5.996307,-2.4720602,5.1941605
common_voice_pt_19798444.wav,642,73.63462721107041,-0.1956498096239868,-1.776707193627563,108.92200314626996,0.0,63.8900182192608,0.0,165.98855004337167,0.0,127.6432169629391,127.6432169629391,1,-274.21194,119.24426,14.703198,29.166494,6.154236,-1.5994542,-3.601795,-6.0487995,-2.1365407,-2.1348047,-4.5746994,1.0461308,-0.7959472,-6.993185,1.4506781,4.9688306,-6.061968,2.1445358,-1.95083,0.69125587
common_voice_pt_20405435.wav,318,35.11243548581991,1.343237605632524,-0.0949788582140791,0.0,0.0,64.53813773582615,0.0,183.7070171708928,0.0,0.0,0.0,1,-579.89813,66.48591,-10.896186,19.505447,-13.437131,3.320142,-7.376061,-6.966924,-4.2855034,-0.7893359,1.5319923,-3.956208,2.3155982,-5.3836174,-1.1151772,0.6668914,-1.0538607,-3.1480074,-2.8919713,-1.6464323
common_voice_pt_19540269.wav,282,65.62604845403185,2.069728832386384,5.061926621334342,0.0,0.0,100.89599287242908,0.0,521.0167137630957,0.0,124.95145639474732,124.95145639474732,1,-333.80096,89.08824,-17.001307,25.652208,-15.066377,-2.5671563,-7.3660502,-8.593281,-16.862288,-7.123701,-3.3111558,-10.591173,-0.60004216,-11.288521,4.1547623,1.5276555,-5.745768,2.4923697,-4.1214013,-5.2013407
common_voice_pt_19399154.wav,390,49.92465977782897,0.8263715028692684,-1.1748181185414823,0.0,0.0,72.06388719233767,0.0,197.5768024164653,0.0,134.65632635937123,134.65632635937123,0,-378.86765,59.75483,4.7070746,20.55208,-17.355244,7.644352,-20.283218,-3.6110775,-9.084669,-1.6904328,4.221546,-4.295185,1.608159,-7.4718533,4.9405017,-3.1825943,-2.9715085,-0.03353543,-4.9074607,-4.8606796
common_voice_pt_20431726.wav,251,59.979890341395006,1.089873000695449,-0.6750124953401828,0.0,0.0,98.0439276309565,0.0,284.9869871834045,0.0,168.8582294553364,168.8582294553364,0,-440.46912,60.016434,-1.8177358,29.497982,-3.7265077,4.09495,3.0655117,1.8496062,-0.60794634,-5.249637,-5.352028,-0.8494076,-2.429471,-2.3356462,-1.5721782,-4.9889836,1.5226312,-4.7920284,-3.2402604,-1.3062068
common_voice_pt_20433262.wav,414,68.95903786319441,1.278258612361774,4.345021574023684,0.0,0.0,84.69136785879876,0.0,599.0409031054968,0.0,144.30823665530298,144.30823665530298,1,-331.21432,95.473915,-9.800902,22.321367,-13.878473,-2.9883814,-6.668925,-4.8879633,-14.309703,-12.744389,-1.9947063,-8.877727,-0.65312773,-4.967456,0.23517193,-0.9349677,-4.743699,-2.166601,-1.781819,-4.248513
common_voice_pt_21798153.wav,239,56.58875518832384,0.2380972726451949,-1.8182383516131344,0.0,0.0,61.75334838902649,0.0,157.5449850711734,0.0,120.89379026281672,120.89379026281672,1,-268.2302,78.56778,-6.6830173,17.184004,-13.954596,1.2087264,-2.450729,4.784427,-17.162245,-5.959477,-6.619055,1.103056,-2.6693592,-4.6285477,-4.628236,0.2213866,-7.753208,-0.5158808,-5.4181676,-8.5253525
common_voice_pt_20679279.wav,342,52.83266059536452,0.391560753987115,-1.7540593067515466,0.0,0.0,62.7150730285533,0.0,169.92871896569335,0.0,119.61279718796894,119.61279718796894,1,-384.27472,78.11075,29.6921,41.81098,6.0795774,0.968987,-19.3228,-0.36385506,-5.1068773,-8.3891115,-24.991266,-4.4011965,-7.5999107,-6.6230435,-1.249324,-4.221996,-6.0247583,-2.0845642,-0.1894993,-3.415168
common_voice_pt_19375388.wav,299,69.24297985728094,1.790744214013548,5.8487489548870215,0.0,0.0,92.5721018423772,0.0,559.2395515978316,0.0,132.48811594149066,132.48811594149066,1,-234.35977,107.27587,-7.3148613,19.834045,8.080961,-2.196653,1.192329,-2.3319335,-4.314457,2.1906617,2.1271007,-3.1086116,2.2639132,6.1977153,-0.65702736,5.2541428,-3.603875,3.7326963,-3.8282127,-2.9111407
common_voice_pt_20640455.wav,294,50.055063890314834,2.30577703728652,7.8789954458873375,0.0,0.0,86.21820145309329,0.0,565.0612150307999,0.0,123.30724613690266,123.30724613690266,1,-399.57315,67.435455,12.580137,23.27992,-19.355968,-2.5156589,-25.811638,-1.1241091,-3.786753,-20.17243,-0.021486623,-10.494328,-6.818962,-6.343642,-2.1454813,-2.8372102,-4.366524,-1.6566606,-6.248969,3.9479997
common_voice_pt_21346174.wav,405,71.97432385342502,0.1730575712291861,-1.6671343011675015,97.9178825654108,0.0,72.74922932736962,0.0,199.4944202660504,0.0,135.3729483668314,135.3729483668314,1,-388.5634,89.43682,8.22805,32.980087,10.49593,31.59046,-13.606719,7.481985,-9.5910845,-4.342573,-5.9482465,-19.302914,0.72991794,-7.4488206,-2.3507814,-7.776256,5.9271364,-5.024651,-7.5576434,3.6417322
common_voice_pt_20515362.wav,834,56.71793156377436,1.3183975757295794,3.077582958770754,0.0,0.0,74.09161169555091,0.0,502.9230769790699,0.0,123.35917325519787,123.35917325519787,1,-314.824,113.967064,6.8184757,12.95869,9.37083,-2.2349107,2.0271463,13.479417,-11.281876,-7.3939347,5.432155,-0.7230855,-3.104941,3.581252,-1.1020278,2.829704,0.551191,3.7056296,-3.815918,5.901284
common_voice_pt_19376002.wav,246,41.85470496244504,3.289556341875852,19.926489480310263,0.0,0.0,68.96828472169418,0.0,543.2722283947137,0.0,106.07450410338872,106.07450410338872,1,-467.86234,36.741165,42.816185,11.784995,12.3935,-7.420159,-3.4661798,1.7237761,-7.051365,-4.761667,4.9330106,12.682263,-1.6921732,0.6836487,-8.051323,5.1790524,-13.645404,0.052115448,-0.84397453,-4.93551
common_voice_pt_21824852.wav,510,41.95467281573833,0.7380660107788984,-1.3501588412658043,0.0,0.0,58.77852285008904,0.0,161.48053517590375,0.0,113.75716303576618,113.75716303576618,1,-335.71448,57.34915,7.3113394,17.445835,3.9554276,5.479403,-9.21896,4.7330165,-12.362504,-10.585126,-10.348663,-8.89226,-1.4196365,3.316001,-2.787212,3.4323103,-4.5908117,-0.63788694,-2.739469,-4.0456142
common_voice_pt_20431822.wav,366,39.31881107708912,0.9865124693875724,-0.9819414820613376,0.0,0.0,62.67919696387135,0.0,171.65424979850735,0.0,124.45726508377128,124.45726508377128,1,-400.7566,64.79021,-7.788381,14.416315,-5.6887255,-3.2298076,-1.9597801,-2.454493,-10.1198015,-7.379986,0.40217656,-6.362727,-4.1376066,-3.7441807,0.84776133,0.17131224,-2.783041,-1.1883355,0.23766777,-1.3825152
common_voice_pt_20437596.wav,251,60.37199753225549,0.1666218293064649,-1.912515963420538,0.0,0.0,64.61020922022873,0.0,156.73883099138135,0.0,128.6771551636127,128.6771551636127,1,-332.4509,97.89721,-19.361086,31.522429,-3.9741957,-4.283616,-8.558466,-10.430427,-12.076282,-2.228128,-1.7810172,-11.703019,-2.933982,-8.903433,9.3789,3.8887393,-10.215817,-4.211602,-2.3695283,-0.5481698
common_voice_pt_21346070.wav,604,65.90021447477552,0.1042103530513631,-1.7275637528351664,101.00443987957824,0.0,65.24331414486173,0.0,188.9148115806205,0.0,121.71940118685892,121.71940118685892,1,-362.82144,83.96113,8.341123,50.278366,7.575019,40.44224,-17.778656,0.94434106,-6.8173223,-3.115772,-6.979687,-31.103926,0.31991857,-4.2543674,-4.164237,-9.9913025,0.49314654,-3.5558662,-6.287589,0.5279848
common_voice_pt_20464581.wav,227,25.82477777469516,1.9627645226897683,2.452359150375761,0.0,0.0,57.49169087439473,0.0,230.77354493722484,0.0,0.0,0.0,1,-475.558,58.49443,28.078564,19.623375,16.65436,7.825172,-5.333148,1.3311011,4.8823595,-2.6436775,1.6954635,-1.143782,-1.1113266,1.5632213,-4.0791516,-1.2317424,-6.0382147,7.3004622,-6.3121166,-0.24679272
common_voice_pt_22435075.wav,337,44.89640104499452,0.5290836444891923,-1.663246125308528,0.0,0.0,57.471829146756725,0.0,138.12835064685808,0.0,114.02056533475248,114.02056533475248,1,-379.28143,76.251755,12.804016,18.250568,9.476948,-14.639293,-5.16373,4.9534445,-11.443852,5.706215,-13.460529,3.74006,-1.2209705,-0.409858,-2.1343257,5.7627773,-2.719969,4.9145226,-7.275771,-3.2475736
common_voice_pt_20459078.wav,364,83.08220347351377,1.983227523301014,3.963388081729218,0.0,0.0,125.55497953881844,0.0,556.4744910446335,0.0,135.26051126394032,135.26051126394032,1,-410.13306,76.65238,17.718258,38.44157,-33.149452,5.2053075,-14.576837,5.3678646,5.8739243,-10.232165,-12.756033,-9.648476,3.5976033,0.6827016,11.815151,-3.1034021,-0.7788489,-6.2098517,-8.3584585,4.753891
common_voice_pt_23068266.wav,354,60.64917349165577,-0.0871547980832104,-1.8413138213016509,87.98483774214628,0.0,55.87076021858624,0.0,143.80248728972643,0.0,111.4572968432381,111.4572968432381,1,-320.9846,75.0597,37.453976,26.561745,20.06892,-1.7494832,-13.658222,1.5843656,-6.5778637,-1.190264,-6.481003,-6.937198,-1.5745813,-5.7432065,-3.2492754,12.971479,-12.992944,-1.3880491,0.7056377,-7.854878
common_voice_pt_20467275.wav,489,78.32485891410911,1.6684533690132524,6.206526126599442,112.50065897980056,0.0,85.895676333047,0.0,527.1305259774995,0.0,133.0448716311626,133.0448716311626,1,-375.71463,103.02215,4.2789955,47.50362,-35.970123,8.528183,-15.751486,9.824601,1.1709878,-10.987659,-5.914628,-8.058667,9.406732,-7.4594693,4.890664,-0.6866669,0.48528218,-6.7609534,-8.698555,2.1662662
common_voice_pt_21293295.wav,414,94.38734553306408,-0.176500599711825,-1.6641595482555176,126.8837988958913,0.0,79.97153282316083,0.0,225.65671355016292,0.0,160.32527328480268,160.32527328480268,1,-248.76656,126.37348,7.60725,23.079258,-11.88926,-2.4098368,-4.893367,-5.0565214,-7.9484835,-1.7093015,-2.646505,-2.0371733,-1.8926073,-6.4415593,-4.5921435,-3.4597127,-9.371968,-5.5896187,-4.3864703,-3.0188806
common_voice_pt_19399155.wav,486,42.7729896808433,1.5357121942293928,1.2249410092063,0.0,0.0,78.17529720417153,0.0,373.0194266305052,0.0,0.0,0.0,0,-392.5302,72.96755,8.472275,23.364964,-22.197115,5.644385,-14.290002,-3.7737834,-10.638296,-3.6644557,0.1708007,-6.5790153,2.1943188,-7.7607045,-0.10634038,-4.181316,-1.1298887,-1.6892891,-4.983465,-4.4324346
common_voice_pt_19448474.wav,637,33.41608230399933,1.4656968051823869,0.6086924528470496,0.0,0.0,61.40999178968798,0.0,218.8082244034144,0.0,0.0,0.0,1,-376.6633,106.05979,3.6564362,-0.099103846,3.9803777,6.1382613,4.062502,9.935209,-2.2072463,0.4891958,-0.5495361,-2.98375,0.16868398,4.2598515,-0.99884653,3.8090112,0.41019523,2.249596,-1.2026442,4.1460676
common_voice_pt_19375881.wav,239,26.55376083638159,1.2901200804505084,-0.3243042296132152,0.0,0.0,48.62407090417966,0.0,124.12877141811506,0.0,0.0,0.0,1,-508.83197,29.923094,34.375717,9.440044,10.945021,-4.601864,1.775897,-0.10992324,-5.5657635,-2.9684055,-0.40717918,4.027123,-5.402321,-4.249867,-9.449589,4.6803308,-11.043076,4.828764,-4.5352654,-0.50353235
common_voice_pt_19448994.wav,717,36.71521172983461,1.4559724601224098,0.5653927390841473,0.0,0.0,67.03397912172908,0.0,240.01332374415335,0.0,0.0,0.0,1,-366.2337,95.43709,9.634406,8.385545,8.394007,6.080578,3.3475864,12.849989,-3.5330744,-4.3555183,0.2912341,-3.2152183,-0.63112223,2.2015114,-7.0539865,1.4546852,2.9166267,1.6953976,-3.8588862,0.74817425
common_voice_pt_20822790.wav,301,37.49404465241279,0.6677677307027431,-1.5090562963393082,0.0,0.0,51.505610292082345,0.0,128.38186349888483,0.0,104.02734948583364,104.02734948583364,1,-527.85284,98.11012,21.528374,15.370682,20.359768,12.294696,4.2016807,-4.619506,2.970741,1.7579616,5.634931,0.12580715,4.2356324,1.958395,-2.3356762,3.5471268,2.5291069,-2.373358,-1.2973162,4.268784
common_voice_pt_19586382.wav,666,76.59513475293588,1.93734189980652,7.778062704507089,100.68460441622597,0.0,79.5659646459005,0.0,572.0745236802322,0.0,114.27235158685154,114.27235158685154,1,-308.45297,114.034386,-3.2922556,24.974829,-12.647902,-3.1634688,-14.734564,-14.79719,-7.639091,-12.660722,-15.449604,-12.578544,-5.9607286,-11.491097,2.4834018,-2.6510115,-6.707312,1.4359485,-4.6028876,-5.4963303
common_voice_pt_20063288.wav,320,48.19678692839621,0.4562864186528224,-1.7646517491987992,0.0,0.0,60.020322533777744,0.0,134.72669826668076,0.0,120.76593060598636,120.76593060598636,1,-351.31137,85.88945,20.152222,18.421951,21.474194,1.551003,-1.6955705,-0.55043054,-14.896774,7.1787887,-7.149298,4.7391315,4.896838,-2.9021292,2.3894322,1.6226983,-4.4352627,6.162494,3.2439318,-2.4354916
common_voice_pt_19347146.wav,299,50.65954623585214,0.6089766623387972,-1.5401914488263262,0.0,0.0,67.0433204766247,0.0,176.2965375068437,0.0,130.3061782153621,130.3061782153621,1,-469.77338,73.98704,11.304721,22.155613,-11.475254,1.0640825,-11.077007,-1.8273493,0.78661424,-10.696952,-2.6329298,-3.6235056,-7.1087446,-7.7255497,5.1162868,-5.7151275,-5.093668,0.9726607,-8.396355,-0.17005932
common_voice_pt_20534327.wav,825,49.47770642331552,0.8933595658307311,-0.9471597569785342,0.0,0.0,71.92079759452093,0.0,225.7750970131496,0.0,127.35895450244368,127.35895450244368,1,-337.33536,102.90778,13.1210375,19.420061,10.177741,-3.2190018,0.95025086,12.680989,-12.45208,-14.326726,0.5263553,-1.3998808,-2.7698522,5.9808283,-1.4083697,3.9835188,2.1004262,4.8718905,-3.4133704,5.2272835
common_voice_pt_22462924.wav,522,68.89794761287291,0.243434167110331,-1.8424299353709728,0.0,0.0,75.91591215515349,0.0,195.8626942903072,0.0,148.44593159755306,148.44593159755306,1,-351.02368,83.533615,-28.309992,38.144104,-13.511426,-3.139741,0.54741746,-5.1057043,-12.803716,-8.981935,-0.78989816,-5.233987,-6.364005,-6.506088,-5.7588725,3.3440437,-2.659361,-3.23978,-8.8770895,-6.2252035
common_voice_pt_21907234.wav,352,62.65816338348536,-0.1067073279119972,-1.869183972875892,96.10273159488742,0.0,57.69988191301194,0.0,146.27147428342013,0.0,115.3180753411255,115.3180753411255,1,-282.99432,96.86605,23.006144,19.21857,8.394702,-2.663195,7.0372787,-3.963456,-17.553547,-1.3204032,-14.586371,-3.5402713,8.305757,3.3691425,0.77895766,-0.80924606,-6.970355,-0.12336407,-7.4621086,-1.5559052
common_voice_pt_20173719.wav,414,82.24028047598134,-0.2309013933793549,-1.7112440635690656,107.2293267822283,0.0,68.87717924424827,0.0,183.37072437590504,0.0,141.25457753372257,141.25457753372257,1,-262.42795,114.27852,12.424754,38.586823,-8.756944,17.237152,-13.537083,6.321358,-14.967147,2.440963,-19.51265,-5.102182,-7.7018766,-8.040331,-0.6231206,-5.563058,-3.4924731,0.0648607,-5.790983,-3.0419762
common_voice_pt_20483893.wav,486,41.61235763929411,2.889086318390249,13.82029142892426,0.0,0.0,72.15443820296,0.0,502.59463022854953,0.0,94.92845085750574,94.92845085750574,1,-341.0549,102.67293,3.399404,7.046766,10.004926,0.6046342,-0.28309935,12.88152,-6.506977,-8.51906,3.3138688,-0.8995337,-2.4502745,4.894044,-2.3200624,3.372487,2.5064235,5.2347636,-2.9807189,4.753453
common_voice_pt_22463107.wav,467,67.51536688998827,1.3418841332979083,3.3906597752291656,0.0,0.0,79.10366433517066,0.0,439.3461945593292,0.0,128.51929503138996,128.51929503138996,1,-320.52774,83.47137,-9.130172,39.796223,-2.9081454,-2.1973495,-5.1196384,1.3956493,-9.084039,-4.827777,-3.6194673,-4.3709426,1.5549824,-6.7344875,-4.5555096,-3.4896853,-5.913294,-1.2013484,-1.7344954,-2.1440647
common_voice_pt_20647427.wav,503,67.41942813356476,0.3326467709801605,-1.7592235720660063,0.0,0.0,76.28447016725212,0.0,195.6349157200357,0.0,150.5527379547505,150.5527379547505,0,-358.3519,94.7408,22.444515,34.12572,-34.45181,-7.518062,-12.585121,-1.7562591,-10.398622,-1.0210125,1.7779714,-9.224545,0.1015603,-7.861496,2.1414926,-2.403254,1.7261436,1.9194942,-6.747885,-4.9263797
common_voice_pt_19331315.wav,431,59.29821571640382,1.938949520857524,9.41219440146306,0.0,0.0,70.33390016743076,0.0,514.7104915531949,0.0,103.16843924864004,103.16843924864004,1,-475.95132,131.53094,1.7686504,43.780384,-15.762631,-17.004917,-5.032654,-9.504305,-14.706969,-7.9227476,-6.026918,-2.5644884,2.1845207,-6.3511033,-1.1155225,-3.0293317,-4.3790545,-4.2240186,-1.1238934,-1.9971088
common_voice_pt_19441920.wav,671,69.74470176788998,2.1190944263355367,8.258761127055717,0.0,0.0,88.02806676673883,0.0,566.1782369638527,0.0,122.7888162826059,122.7888162826059,1,-295.03287,100.019035,-33.209167,29.72092,-22.81178,1.3218035,-0.31401747,-12.943255,-19.679909,-2.2762792,-8.955905,-11.138263,-2.524342,-14.086963,11.464125,-3.704169,-6.2155495,1.8936144,-3.1032689,-3.417176
common_voice_pt_19838957.wav,299,46.48903264545476,0.5334724533115307,-1.6570183765748443,0.0,0.0,59.66165341016723,0.0,146.0068943590238,0.0,118.07160724400369,118.07160724400369,1,-367.85962,80.06976,11.030827,39.989655,-8.239793,4.0851636,-9.754545,-2.2977362,-21.662098,-0.13127637,-7.0407143,-5.282501,-7.6519423,-14.020368,4.4841347,-0.93006855,-6.294557,-1.7533184,-5.26396,-8.066483
common_voice_pt_20496802.wav,402,76.53811509081876,0.2475535298603877,-1.286121630289086,113.94882223697108,0.0,77.08455276460681,0.0,279.17560453445674,0.0,139.84418506064355,139.84418506064355,1,-324.76434,117.04215,-9.589229,54.203594,-30.036194,-14.075008,-12.172972,0.51301247,-3.4743934,-0.55780977,-13.781744,-5.039623,0.56208724,-11.506092,8.72189,-1.9526287,-2.756572,-2.0858824,-4.161588,-5.85052
common_voice_pt_21751831.wav,345,25.00695332208463,1.3552823198649495,-0.0585995544642217,0.0,0.0,46.307728356960965,0.0,138.41602775069927,0.0,0.0,0.0,1,-430.55908,43.17482,0.79992193,18.336931,7.2457404,0.9404225,-4.4159837,-3.3977695,-6.1867256,-3.3214216,-9.254906,-4.2939267,-1.5894254,-2.6800268,0.7945911,-0.3658689,-6.4131823,-1.8759446,-1.9087832,-5.5598884
common_voice_pt_21537199.wav,426,83.58219125191097,-0.2764037386503309,-1.4460797065817714,110.96417347707651,0.0,65.41370741219993,0.0,204.0816983147301,0.0,130.77861167386482,130.77861167386482,1,-467.89688,115.76694,-14.8663025,40.5071,-3.3822036,16.627254,-4.53214,0.14761005,-5.2079716,1.16665,-2.2255685,-11.055116,-4.145723,-16.273125,-0.55736744,-7.951339,-6.4157805,-6.8131137,-3.4966648,-1.1108482
common_voice_pt_19441506.wav,306,47.364519603634406,0.5933103174134006,-1.5591842389176171,0.0,0.0,62.13506300125421,0.0,155.52955622085844,0.0,119.670861315257,119.670861315257,1,-346.78946,66.3991,-35.769226,40.39228,-12.605993,-2.5087721,-10.261073,-8.97856,-12.110672,-1.2770243,-2.9634132,-6.0616693,0.8144033,-10.426422,8.722528,-7.597733,-8.727939,3.488681,-5.244934,-1.4939122
common_voice_pt_20515291.wav,789,55.470078621273885,1.3435796605113832,3.151426039905405,0.0,0.0,74.38896849184054,0.0,498.1375726481125,0.0,120.59943555267488,120.59943555267488,1,-322.3935,108.06315,16.054522,16.218359,10.232483,0.7553063,-1.4359317,11.967233,-7.2620087,-10.590696,1.7131271,0.19329366,-3.4193451,3.6692448,-1.4516685,3.031527,0.58294374,5.0708528,-3.7482703,2.9933412
common_voice_pt_22449446.wav,275,64.32033562871352,0.0086077732775501,-1.886010998260561,85.46569122463521,0.0,62.52737937293082,0.0,156.66884427051158,0.0,125.11329774527792,125.11329774527792,1,-300.15158,76.696304,19.308527,16.51659,-3.4237907,-6.851241,-1.9854156,-5.8240194,-14.069281,1.1745416,-4.1780906,-1.1991364,-6.6168375,-1.8573743,-2.5104055,5.390338,-9.9165,2.6416082,-7.3532867,0.9812373
common_voice_pt_21361134.wav,364,61.28221208215607,0.2000578639207694,-1.8310988647041435,0.0,0.0,65.69054308486282,0.0,170.86659238224902,0.0,122.3732013881011,122.3732013881011,1,-390.92163,84.25533,-1.0191238,37.312572,9.709744,28.15543,-9.557804,10.49294,-14.969858,2.4429345,-6.1341453,-22.153734,-2.9164906,-6.135251,-0.18945217,-7.263007,-3.0284784,-7.27057,-6.084527,3.5802279
common_voice_pt_20386327.wav,546,76.71036958947248,1.731794625877506,7.501728192060257,113.59079106480814,0.0,82.24042696361664,0.0,581.587847907509,0.0,125.2540009621017,125.2540009621017,1,-232.4287,114.87312,2.099264,51.845814,-36.468933,-5.003134,-12.014311,-1.6333715,1.0920126,-7.0386157,-11.067477,0.44762164,3.104706,-5.7789516,12.32009,-2.172747,-7.103732,-6.3232307,-2.9300432,-1.9837321
common_voice_pt_21537194.wav,342,59.119682938673485,0.1866921463288878,-1.8890021368654093,0.0,0.0,63.66672685996901,0.0,162.87963256218958,0.0,124.12941623809368,124.12941623809368,1,-493.90567,99.16167,-23.670874,42.6338,-1.2807562,22.145803,-17.21035,-4.049653,-2.5895581,4.444916,-0.045864336,-9.519105,-5.902193,-14.989153,1.5311652,-5.7269516,-6.048144,-9.127394,0.025875527,-2.036254
common_voice_pt_19442010.wav,539,64.24474459922816,1.739232642556656,5.671160749596133,0.0,0.0,78.85326821815535,0.0,496.6376176506644,0.0,119.28809372001756,119.28809372001756,1,-311.29938,99.816376,-36.646984,30.845474,-11.733401,-7.620883,-3.999708,-14.361107,-17.151262,-7.216002,-10.65639,-4.9799685,-3.4293604,-13.879365,9.54083,-0.41574362,-6.956379,-1.0868518,-4.5239205,-4.62503
